"Protein","Label","log2FC","SE","Tvalue","DF","pvalue","adj.pvalue","issue","MissingPercentage","ImputationPercentage"
"O14979","N-T",-0.652520780736846,0.277060142636196,-2.35515933301768,5,0.0651413427149681,0.147742198916236,NA,0.238888888888889,0.172222222222222
"O14980","N-T",-1.70701855877538,0.282183074938102,-6.04933006400128,6,0.000923933234328711,0.013771968178973,NA,0.504761904761905,0.438095238095238
"O14983;P16615","N-T",-0.449627390463894,0.405150923562208,-1.10977752811381,5,0.317596307821457,0.440615395414812,NA,0.244444444444444,0.111111111111111
"O14983;P16615;Q93084","N-T",-0.223110752233871,0.575702364608932,-0.387545311517745,2,0.735708053122295,0.805271976450802,NA,0.4,0.0666666666666667
"O15027","N-T",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"O15031","N-T",-0.465822134140335,0.383489366044632,-1.21469374482243,5,0.278712861505051,0.402091236887147,NA,0.472222222222222,0.338888888888889
"O15116","N-T",-1.24364801076845,0.478757742444934,-2.59765618497855,3,0.0805388118970898,0.170629078792224,NA,0.433333333333333,0.166666666666667
"O15117","N-T",-0.309399827532873,0.338863836863239,-0.913050593999331,0,NA,NA,NA,0.7,0.166666666666667
"O15143","N-T",-1.27823938582765,0.475856655138983,-2.68618579150547,6,0.0362362685794309,0.0991188669838118,NA,0.338271604938272,0.338271604938272
"O15145","N-T",-0.979321627495333,0.127852214611619,-7.65979400881125,5,0.000603963241765815,0.0113498027381186,NA,0.166666666666667,0.0333333333333333
"O15230","N-T",0.333474798724455,0.40458041124272,0.824248504024564,6,0.441325417865998,0.555302504045303,NA,0.536111111111111,0.536111111111111
"O15247","N-T",0.839485404190099,0.499763439640907,1.67976554025899,6,0.144004963235568,0.247770727469521,NA,0.122222222222222,0.122222222222222
"O15347","N-T",-1.69904053339412,0.663609195617745,-2.56030287798002,2,0.124658519673531,0.226894186122766,NA,0.422222222222222,0.0888888888888889
"O15355","N-T",-1.12199530184171,0.367018391542567,-3.05705470814691,3,0.0551207101100422,0.131962492362373,NA,0.546666666666667,0.28
"O15371","N-T",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"O15372","N-T",-1.17911142635532,0.282653826098291,-4.1715742632307,6,0.00586824442743783,0.0305772284798344,NA,0.278787878787879,0.212121212121212
"O15400","N-T",-0.160966859202653,0.22067087075965,-0.729443168681625,6,0.493211387904737,0.599224918806175,NA,0.2,0.2
"O15460","N-T",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"O15498","N-T",-0.63481454131795,0.28826974528402,-2.20215458508313,6,0.0698944312614109,0.154930239639595,NA,0.1,0.1
"O15511","N-T",-1.39002897664351,0.390645232221174,-3.55828988041127,6,0.0119518006257211,0.0464899341543506,NA,0.266666666666667,0.266666666666667
"O43143","N-T",-1.47113518757747,0.308415971970822,-4.76997082277131,5,0.00501493514234497,0.0285693352400518,NA,0.546666666666667,0.48
"O43175","N-T",-2.4210440834602,0.325638161241504,-7.43476770114998,6,0.000304836915398621,0.00900202074656743,NA,0.349019607843137,0.349019607843137
"O43242","N-T",-0.850608570726429,0.189937537852856,-4.47835946670738,6,0.0041997471896249,0.0270090408150544,NA,0.111111111111111,0.111111111111111
"O43290","N-T",NA,NA,NA,NA,NA,NA,NA,NA,NA
"O43294","N-T",0.389485473390157,0.319415476683766,1.21936944769825,5,0.277082958882089,0.400538502999383,NA,0.519298245614035,0.385964912280702
"O43324","N-T",-1.1793194266574,0.17368417770926,-6.79002222431297,0,NA,NA,NA,0.6,0.0666666666666667
"O43396","N-T",-0.746201653223892,0.312779132831032,-2.38571431050997,6,0.0543428971970403,0.131275746651281,NA,0.4,0.333333333333333
"O43399","N-T",-0.953848954367363,0.188161894388774,-5.06929927266014,1,0.123991417240186,0.226249156048612,NA,0.516666666666667,0.116666666666667
"O43488","N-T",-0.569175890794985,0.136207476186601,-4.17874192173729,6,0.00582163167837124,0.0305772284798344,NA,0.224242424242424,0.224242424242424
"O43488;Q8NHP1","N-T",-0.192183999564457,0.130340504234228,-1.47447641616526,6,0.190794955412661,0.303718702400573,NA,0.0333333333333333,0.0333333333333333
"O43491","N-T",0.881313811649561,0.377174263911519,2.33662234138092,5,0.066659647906709,0.150010125227073,NA,0.431372549019608,0.364705882352941
"O43598","N-T",-0.407153082819119,0.316205109449119,-1.28762335159114,3,0.288215770433693,0.410076912308313,NA,0.455555555555556,0.255555555555556
"O43633","N-T",-0.175811987774495,0.443502474737922,-0.396417151625563,2,0.730093955587788,0.800337843739037,NA,0.52,0.12
"O43681","N-T",0.82305641148868,0.352934937767447,2.33203438768366,0,NA,NA,NA,0.622222222222222,0.0222222222222222
"O43684","N-T",-1.50722812284291,0.386943737886693,-3.89521259879974,3,0.0300166885550379,0.0875688474579433,NA,0.422222222222222,0.155555555555556
"O43707;P12814","N-T",-0.696957704167047,0.278645655734403,-2.50123298111407,6,0.0464506874786446,0.118334761939434,NA,0.272222222222222,0.272222222222222
"O43719","N-T",-1.11932736333312,0.32777898822506,-3.4148844298847,3,0.0420000181187845,0.110297688235719,NA,0.542857142857143,0.342857142857143
"O43747","N-T",-0.225587587555191,0.0471805702847656,-4.78136627415952,1,0.131254061087846,0.23389732314546,NA,0.733333333333333,0.2
"O43776","N-T",-0.0187230336503366,0.39946218530184,-0.0468706033743575,4,0.964863126922867,0.977016756233302,NA,0.422222222222222,0.222222222222222
"O43795","N-T",1.01858301949521,0.543740600883595,1.87328850896913,6,0.110175393142264,0.206287600661448,NA,0.405555555555556,0.405555555555556
"O43813","N-T",-0.149017770283482,0.24393571241688,-0.610889520058525,1,0.650885325497611,0.740433227983525,NA,0.555555555555556,0.155555555555556
"O43837","N-T",NA,NA,NA,NA,NA,NA,NA,NA,NA
"O43866","N-T",0.302624563575729,0.49927236218308,0.606131215139761,5,0.570889521922598,0.671607429448779,NA,0.233333333333333,0.166666666666667
"O60216","N-T",-0.618329395132306,0.251573017728174,-2.45785259769159,1,0.245993368463188,0.363959513462406,NA,0.6,0.2
"O60256","N-T",-0.19454779703493,0.229670950605552,-0.847071850061946,5,0.435613575701901,0.549190528546528,NA,0.24,0.173333333333333
"O60271","N-T",-0.814254901217782,0.211838777625413,-3.8437481104503,3,0.0310708498052534,0.0890288776273791,NA,0.466666666666667,0.133333333333333
"O60313","N-T",-1.10708815311511,0.216543724264834,-5.11253861950362,3,0.014479714565391,0.0527761888567274,NA,0.586666666666667,0.186666666666667
"O60437","N-T",1.33395125906464,0.130449376568265,10.2258155167693,2,0.00942818663063427,0.0403626806346976,NA,0.707936507936508,0.374603174603175
"O60443","N-T",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"O60496","N-T",NA,NA,NA,NA,NA,NA,NA,NA,NA
"O60504","N-T",0.611580121871537,0.321542156571933,1.90202158370708,4,0.129935538277854,0.23240633360699,NA,0.56,0.293333333333333
"O60506","N-T",-0.861938543484585,0.659017835973825,-1.30791383242444,3,0.282097618932529,0.404955609717629,NA,0.366666666666667,0.1
"O60568","N-T",-0.138232397036144,0.592686836914023,-0.233230077718422,1,0.854128760715676,0.899508236357776,NA,0.666666666666667,0.2
"O60573","N-T",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"O60610","N-T",-0.901574808101697,0.306025387858973,-2.94607847541451,4,0.042133394255444,0.110447502694977,NA,0.490909090909091,0.290909090909091
"O60613","N-T",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"O60664","N-T",-1.1158600378072,0.281365976815294,-3.96586698376725,6,0.00740187610471832,0.0343285728318186,NA,0.336507936507937,0.336507936507937
"O60716","N-T",-0.0568333767061583,0.337942777896928,-0.168174556236537,5,0.873036985872636,0.914098783326848,NA,0.513043478260869,0.379710144927536
"O60763","N-T",-1.08596679648825,0.25378305595876,-4.27911466502601,4,0.0128566888653903,0.0487005989220411,NA,0.470833333333333,0.270833333333333
"O60784","N-T",-0.853349198838714,0.289304808912096,-2.94965438717612,5,0.0318981428622624,0.0906809680190447,NA,0.244444444444444,0.111111111111111
"O60814;P06899;P23527;P33778;P57053;P58876;P62807;Q16778;Q5QNW6;Q8N257;Q93079;Q99877;Q99879;Q99880","N-T",-1.57131761124028,0.634842590704184,-2.47512947973029,6,0.0481219154371864,0.121734985380435,NA,0.103703703703704,0.103703703703704
"O60826","N-T",0.130392709987072,0.183562844930518,0.710343697475532,4,0.516712348423022,0.619969127834256,NA,0.633333333333333,0.433333333333333
"O60936","N-T",-0.012183831511693,0.310666815921439,-0.0392183229340273,1,0.975045628851407,0.983199320521244,NA,0.555555555555556,0.155555555555556
"O75064","N-T",-0.667918137400582,0.00229275820607136,-291.316430852541,0,NA,NA,NA,0.746666666666667,0.08
"O75083","N-T",-0.357184582394091,0.227751992534251,-1.56830497252565,6,0.167857688473823,0.27601144911548,NA,0.257142857142857,0.257142857142857
"O75116","N-T",-0.0379250811940741,0.67583696990129,-0.0561157244765897,1,0.964313047954905,0.977016756233302,NA,0.611111111111111,0.144444444444444
"O75165","N-T",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"O75306","N-T",-0.690037684934321,0.267232855455593,-2.58215885826579,3,0.0816268116595542,0.172177837421829,NA,0.455555555555556,0.188888888888889
"O75339","N-T",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"O75367","N-T",-0.859074576297993,0.390590458010081,-2.19942540500009,6,0.0701576989532158,0.155074074214217,NA,0.416666666666667,0.35
"O75368","N-T",0.365863759753551,0.209921312265929,1.74286143605121,6,0.131987145291764,0.234337913174456,NA,0.111111111111111,0.111111111111111
"O75369;P21333","N-T",1.08615505311742,0.605165338201771,1.79480711229247,0,NA,NA,NA,0.65,0.05
"O75390","N-T",-0.803817303387859,0.250581024684096,-3.20781393723336,6,0.0184176962994949,0.0624131300828315,NA,0.220833333333333,0.220833333333333
"O75396","N-T",-0.52857915704477,0.241812496394371,-2.18590505009597,0,NA,NA,NA,0.573333333333333,0.04
"O75400","N-T",-0.614323925707376,0.212266483428684,-2.89411646994083,1,0.21179438724043,0.32742145121464,NA,0.533333333333333,0.133333333333333
"O75436","N-T",NA,NA,NA,NA,NA,NA,NA,NA,NA
"O75439","N-T",-1.50181115039782,0.0154069356154701,-97.4763046903271,1,0.00653079168415616,0.0313955334450962,NA,0.544444444444445,0.144444444444444
"O75533","N-T",-1.37331805503479,0.491980299332811,-2.7914086334294,2,0.107951321583063,0.204725507641799,NA,0.546666666666667,0.213333333333333
"O75534","N-T",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"O75569","N-T",-0.360929800026594,0.261622618249223,-1.37958179014465,4,0.239819656019539,0.358990732697656,NA,0.422222222222222,0.222222222222222
"O75594","N-T",-0.658800193459293,0.606910728220354,-1.08549768990094,4,0.338744411423937,0.462422226701834,NA,0.52,0.386666666666667
"O75629","N-T",2.03620403144536,1.0386074842658,1.96051353595316,3,0.144779644814876,0.248512628762901,NA,0.555555555555556,0.222222222222222
"O75694","N-T",-1.40603756515158,0.539100711933141,-2.60811669142435,0,NA,NA,NA,0.644444444444444,0.111111111111111
"O75781","N-T",0.670445512205959,0.361412198678905,1.85507161810444,4,0.137181111234381,0.239716952757644,NA,0.444444444444444,0.244444444444444
"O75821","N-T",-0.509145812726265,0.360080962001933,-1.41397592890105,5,0.216502987468657,0.332095770825739,NA,0.166666666666667,0.1
"O75828;P16152","N-T",-0.124347717485863,0.297862478393924,-0.417466873156856,6,0.690863411068708,0.771953170514611,NA,0,0
"O75874","N-T",-1.08717739429338,0.428169816837153,-2.53912665382219,6,0.0441328657791278,0.114309724396331,NA,0.185714285714286,0.185714285714286
"O75880","N-T",-0.494733033455057,0.531906842758268,-0.930112180714875,4,0.404963056558334,0.527444615543978,NA,0.333333333333333,0.0666666666666667
"O75884","N-T",-0.314793477960104,0.38405417650985,-0.819659040869799,6,0.443743655533843,0.556418161590276,NA,0.412121212121212,0.412121212121212
"O75915","N-T",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"O75923","N-T",0.292547452760191,0.380678093186394,0.768490380708483,5,0.476905090261076,0.583583358650334,NA,0.344444444444444,0.211111111111111
"O75955","N-T",0.103685979184012,0.206796530647488,0.50139128958966,6,0.63395716686354,0.725166814586199,NA,0.266666666666667,0.266666666666667
"O75964","N-T",-0.733255613513381,0.392491695861862,-1.86820669391042,4,0.135111102669341,0.237552570549863,NA,0.32,0.12
"O75995","N-T",-0.785677009606815,0.305245942745172,-2.57391466874539,2,0.123577197182057,0.225778035760652,NA,0.706666666666667,0.173333333333333
"O76003","N-T",-1.82623708566058,0.774223899690905,-2.35879709524554,1,0.255269650535139,0.374619862397916,NA,0.644444444444444,0.111111111111111
"O76024","N-T",0.922421091800422,0.246558964275351,3.74117848244319,2,0.0646006215813144,0.146976571427928,NA,0.522222222222222,0.122222222222222
"O76071","N-T",-1.18586135218428,0.440964560300501,-2.689244122875,2,0.114922028805274,0.213743156402611,NA,0.453333333333333,0.12
"O76094","N-T",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"O94832","N-T",0.156556788191271,0.416304504782633,0.376063161442403,0,NA,NA,NA,0.588888888888889,0.122222222222222
"O94855","N-T",-1.2941561843009,0.440381660468073,-2.93871498401039,3,0.0605729460537625,0.141141792173582,NA,0.515151515151515,0.248484848484848
"O94874","N-T",-1.07517841360238,0.306353150550344,-3.50960455823905,3,0.039209007168103,0.105456195859192,NA,0.393333333333333,0.126666666666667
"O94875","N-T",1.415466909831,0.346892939570188,4.08041429607882,6,0.00649905109782067,0.031347089795155,NA,0.503030303030303,0.503030303030303
"O94888","N-T",NA,NA,NA,NA,NA,NA,NA,NA,NA
"O94901","N-T",-0.381957231709767,0.614262736461319,-0.62181410174768,3,0.57811768778437,0.678456037489038,NA,0.44,0.173333333333333
"O94905","N-T",-0.887705181834711,0.394602724577927,-2.2496174672494,4,0.0876823183025421,0.180833245055789,NA,0.514285714285714,0.314285714285714
"O94911","N-T",0.333783800736797,0.070808928442646,4.71386600641975,0,NA,NA,NA,0.583333333333333,0.116666666666667
"O94973","N-T",-0.500153300004751,0.14585887662281,-3.4290220217323,5,0.0186552594282958,0.0627639411011152,NA,0.222222222222222,0.155555555555556
"O94979","N-T",-1.13853697814395,0.260127450478755,-4.37684287470822,5,0.00717582487456569,0.0338222104022689,NA,0.486666666666667,0.42
"O94992","N-T",-0.31008028377912,0.2513128788668,-1.23384159688636,1,0.433599608549666,0.547963872114731,NA,0.586666666666667,0.0533333333333333
"O95163","N-T",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"O95169","N-T",-1.40012138982762,0.360519215429992,-3.88362486631313,3,0.0302499876429798,0.0878950444164494,NA,0.563636363636364,0.296969696969697
"O95171","N-T",Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"O95336","N-T",-0.997281673230942,0.482648643533644,-2.06626846794696,5,0.0936831563461649,0.188277121156806,NA,0.461111111111111,0.327777777777778
"O95340","N-T",1.03180604616228,0.296710286477923,3.47748660287532,5,0.0177064372510667,0.0607948353421099,NA,0.3,0.166666666666667
"O95352","N-T",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"O95372","N-T",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"O95373","N-T",NA,NA,NA,NA,NA,NA,NA,NA,NA
"O95425","N-T",NA,NA,NA,NA,NA,NA,NA,NA,NA
"O95428","N-T",NA,NA,NA,NA,NA,NA,NA,NA,NA
"O95436","N-T",0.548202345614599,0.340927282211597,1.60797441043265,2,0.249100327280364,0.367429330861047,NA,0.65,0.25
"O95479","N-T",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"O95571","N-T",-0.990957930690674,0.59466642201013,-1.66640976186443,5,0.156509671761551,0.262725632295783,NA,0.458333333333333,0.325
"O95678;P13647","N-T",-2.64348264412839,0.628428213556075,-4.20649898764056,2,0.0521342420627358,0.128078519974157,NA,0.411111111111111,0.0777777777777778
"O95747","N-T",0.651996475507463,0.245461294197904,2.6562089051066,1,0.229224135964969,0.346953268557856,NA,0.633333333333333,0.1
"O95777","N-T",-1.37324058661452,0.14545349059777,-9.44109750113879,1,0.0671802107957147,0.150247033195434,NA,0.5,0.1
"O95810","N-T",Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"O95831","N-T",-0.523084404358456,0.199906255359928,-2.61664850565406,5,0.0472886334157379,0.11983651935652,NA,0.237037037037037,0.103703703703704
"O95833","N-T",NA,NA,NA,NA,NA,NA,NA,NA,NA
"O95861","N-T",-0.335767332593617,0.278093589309017,-1.20738969002451,5,0.281276201322789,0.404177421364524,NA,0.362962962962963,0.296296296296296
"O95865","N-T",1.22324412360712,0.244709758683274,4.99875497482862,6,0.00245538385396427,0.020073109811787,NA,0.172222222222222,0.172222222222222
"O95881","N-T",-1.20518969379726,0.323442541232546,-3.72613228057334,5,0.0136253758076523,0.0509720412034308,NA,0.322222222222222,0.188888888888889
"O95983","N-T",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"O95994","N-T",-0.304264463761422,0.305098113466381,-0.997267601246409,5,0.364419613884206,0.489160650547723,NA,0.28,0.146666666666667
"O96000","N-T",-0.945500776925372,0.72105239463173,-1.31127888065371,1,0.41477400820005,0.534794869205475,NA,0.506666666666667,0.106666666666667
"O96009","N-T",0.949417578824072,0.503959979739798,1.88391463011462,6,0.108564210789723,0.205349559493763,NA,0.254901960784314,0.254901960784314
"O96019","N-T",-0.579338444731195,0.32039107566167,-1.80822279002231,0,NA,NA,NA,0.766666666666667,0.166666666666667
"P00325","N-T",1.34362499962498,0.228322388792098,5.8847711200518,2,0.027682800167637,0.0826990924300621,NA,0.493333333333333,0.0933333333333333
"P00325;P00326;P07327","N-T",2.21088588735048,0.278618357842375,7.93517664977863,5,0.000512062886638187,0.0113498027381186,NA,0.266666666666667,0.133333333333333
"P00325;P07327","N-T",1.02824800562108,0.400300354915274,2.56869121647099,4,0.0620646172023702,0.143233654053955,NA,0.42,0.286666666666667
"P00325;P08319","N-T",0.626112374704962,0.860599678537063,0.727530337646992,2,0.54254234201905,0.645607540215103,NA,0.5,0.166666666666667
"P00338","N-T",-2.3552414243874,0.221829816833431,-10.6173347569228,5,0.000128176923263945,0.00841521923529952,NA,0.56969696969697,0.436363636363636
"P00352","N-T",0.962355004170893,0.326518545894115,2.94732111321777,6,0.0257021605217964,0.0781324081408391,NA,0.270833333333333,0.270833333333333
"P00367","N-T",-0.456209092827633,0.275327135914841,-1.65697104759314,6,0.148601919650107,0.254166800002214,NA,0.248148148148148,0.248148148148148
"P00387","N-T",0.523710650334498,0.319688413039402,1.63819090393479,4,0.176724200320324,0.287325750408436,NA,0.255555555555556,0.0555555555555556
"P00390","N-T",-0.718628033242777,0.460797788280267,-1.55953012692347,6,0.169887458004966,0.278715591534224,NA,0.430555555555556,0.430555555555556
"P00403","N-T",-0.719213132161082,0.540458550567813,-1.3307461440021,5,0.240728792596622,0.35928490285575,NA,0.311111111111111,0.177777777777778
"P00441","N-T",0.722167288829012,0.163431409123281,4.41877906274589,6,0.0044768209422601,0.0271044347424701,NA,0.0333333333333333,0.0333333333333333
"P00450","N-T",0.379823882773171,0.272167254123147,1.39555320127275,6,0.212310506313682,0.32786905297321,NA,0.151851851851852,0.151851851851852
"P00488","N-T",-0.800060079599002,0.343088543354655,-2.33193470051831,6,0.0584856870872157,0.137687178598587,NA,0.32952380952381,0.329523809523809
"P00491","N-T",0.918918739647335,0.358447544449757,2.5636072945009,6,0.0427007980716247,0.11132982848584,NA,0.174074074074074,0.174074074074074
"P00505","N-T",-1.54257296344767,0.124842881068059,-12.3561147439935,6,1.71414088492305e-05,0.00475000123800447,NA,0.459770114942529,0.459770114942529
"P00533","N-T",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"P00558","N-T",-0.916826612880246,0.159555188564297,-5.74614101321303,6,0.00120863250330361,0.0156151002882172,NA,0.105263157894737,0.105263157894737
"P00558;P07205","N-T",-1.06132721696841,0.282891972971237,-3.75170495585719,6,0.00949069892289911,0.0403912980630442,NA,0.204166666666667,0.204166666666667
"P00568","N-T",0.330169798053282,0.815707364686782,0.404765008073773,3,0.712781922797496,0.791554445347641,NA,0.635294117647059,0.368627450980392
"P00734","N-T",0.561997823314183,0.112667420521974,4.98811298519589,6,0.00248156180527115,0.0201464338411433,NA,0.279569892473118,0.279569892473118
"P00736","N-T",-0.00436120524481002,0.338644710774403,-0.0128784094540764,6,0.990142339194233,0.994955531120872,NA,0.16969696969697,0.16969696969697
"P00738","N-T",1.26795342097225,0.364835149780791,3.47541464065096,6,0.0132161941168116,0.049801648143298,NA,0.154471544715447,0.154471544715447
"P00738;P00739","N-T",1.21449012592365,0.370179215876527,3.28081662566582,6,0.0168054234565793,0.058315222402087,NA,0.0222222222222223,0.0222222222222222
"P00739","N-T",0.972565928408575,0.466454769401601,2.08501658082786,4,0.105422992406555,0.202317068981811,NA,0.428571428571429,0.295238095238095
